cell_id,presence
2196994,1
2199832,1
2199833,1
2202671,1
2202672,1
2205509,1
2205510,1
2205511,1
2208348,1
2208349,1
2208350,1
2211186,1
2211187,1
2211188,1
2211189,1
2214025,1
2214026,1
2214027,1
2214028,1
2216864,1
2216865,1
2216866,1
2216867,1
2219703,1
2219704,1
2219705,1
2219706,1
2222542,1
2222543,1
2222544,1
2222545,1
2225381,1
2225382,1
2225383,1
2225384,1
2228219,1
2228220,1
2228221,1
2228222,1
2228223,1
2231058,1
2231059,1
2231060,1
2231061,1
2231062,1
2233897,1
2233898,1
2233899,1
2233900,1
2233901,1
2236736,1
2236737,1
2236738,1
2236739,1
2236740,1
2239575,1
2239576,1
2239577,1
2239578,1
2239579,1
2242413,1
2242414,1
2242415,1
2242416,1
2242417,1
2242418,1
2245252,1
2245253,1
2245254,1
2245255,1
2245256,1
2245257,1
2248091,1
2248092,1
2248093,1
2248094,1
2248095,1
2248096,1
2250930,1
2250931,1
2250932,1
2250933,1
2250934,1
2250935,1
2253769,1
2253770,1
2253771,1
2253772,1
2253773,1
2253774,1
2256608,1
2256609,1
2256610,1
2256611,1
2256612,1
2256613,1
2259446,1
2259447,1
2259448,1
2259449,1
2259450,1
2259451,1
2259452,1
2262285,1
2262286,1
2262287,1
2262288,1
2262289,1
2262290,1
2262291,1
2265124,1
2265125,1
2265126,1
2265127,1
2265128,1
2265129,1
2265130,1
2267964,1
2267965,1
2267966,1
2267967,1
2267968,1
2270803,1
2270804,1
2270805,1
2270806,1
2270807,1
2273642,1
2273643,1
2273644,1
2273645,1
2273646,1
2276481,1
2276482,1
2276483,1
2276484,1
2276485,1
2279320,1
2279321,1
2279322,1
2279323,1
2279324,1
2282159,1
2282160,1
2282161,1
2282162,1
2282163,1
2284998,1
2284999,1
2285000,1
2285001,1
2285002,1
2287837,1
2287838,1
2287839,1
2287840,1
2287841,1
2290676,1
2290677,1
2290678,1
2290679,1
2293515,1
2293516,1
2293517,1
2293518,1
2296354,1
2296355,1
2296356,1
2296357,1
2299193,1
2299194,1
2299195,1
2299196,1
2302032,1
2302033,1
2302034,1
2302035,1
2304871,1
2304872,1
2304873,1
2304874,1
2307710,1
2307711,1
2307712,1
2310549,1
2310550,1
2310551,1
2313388,1
2313389,1
2313390,1
2316227,1
2316228,1
2316229,1
2319066,1
2319067,1
2321905,1
2321906,1
2324744,1
2324745,1
2327583,1
2327584,1
2330422,1
2333261,1
2336100,1
2338939,1
